,game,model,experiment,episode,metric,value
14184,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_10,bad_plan_follow_ratio,0.0
14185,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_10,bad_plan_dismiss_ratio,1.0
14186,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,Violated Request Count,0.0
14187,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,Parsed Request Count,36.0
14188,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,Request Count,36.0
14189,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,Request Success Ratio,1.0
14190,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,hallucination_count,0.0
14191,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,action_parsing_fail,0.0
14192,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,action_resolution_fail,3.0
14193,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,lark_exception,0.0
14194,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,malformed_command,0.0
14195,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,undefined_action_verb,0.0
14196,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,undefined_action,0.0
14197,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,undefined_repr_str,0.0
14198,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,manipulating_room,0.0
14199,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,undefined_argument_type,0.0
14200,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,taking_from_inventory,0.0
14201,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,other_room_argument,0.0
14202,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,domain_trait_type_mismatch,0.0
14203,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,domain_type_discrepancy,0.0
14204,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,world_state_discrepancy,0.0
14205,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,entity_not_accessible,3.0
14206,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,entity_state_mismatch,0.0
14207,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,entity_trait_mismatch,0.0
14208,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,entity_already_inventory,0.0
14209,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,going_to_current_room,0.0
14210,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,no_exit_to,0.0
14211,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,inventory_limit_exceeded,0.0
14212,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,successful_actions,33.0
14213,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,turn_limit_loss,0.0
14214,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,turns_over_par,16.0
14215,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,turn_ratio,0.4666666666666667
14216,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,finish_speed,0.5333333333333333
14217,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,achieved_goal_ratio,1.0
14218,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,achieved_goal_rating,100.0
14219,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,Main Score,100.0
14220,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,Aborted,0.0
14221,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,Success,1.0
14222,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,Lose,0.0
14223,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,plan_followed_ratio,0.0
14224,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,plan_average_viability_ratio,0.0
14225,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,bad_plan_follow_ratio,0.0
14226,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_3,bad_plan_dismiss_ratio,1.0
14227,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,Violated Request Count,0.0
14228,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,Parsed Request Count,30.0
14229,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,Request Count,30.0
14230,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,Request Success Ratio,1.0
14231,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,hallucination_count,0.0
14232,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,action_parsing_fail,0.0
14233,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,action_resolution_fail,1.0
14234,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,lark_exception,0.0
14235,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,malformed_command,0.0
14236,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,undefined_action_verb,0.0
14237,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,undefined_action,0.0
14238,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,undefined_repr_str,0.0
14239,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,manipulating_room,0.0
14240,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,undefined_argument_type,0.0
14241,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,taking_from_inventory,0.0
14242,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,other_room_argument,0.0
14243,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,domain_trait_type_mismatch,0.0
14244,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,domain_type_discrepancy,0.0
14245,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,world_state_discrepancy,0.0
14246,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,entity_not_accessible,0.0
14247,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,entity_state_mismatch,0.0
14248,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,entity_trait_mismatch,0.0
14249,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,entity_already_inventory,0.0
14250,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,going_to_current_room,0.0
14251,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,no_exit_to,1.0
14252,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,inventory_limit_exceeded,0.0
14253,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,successful_actions,29.0
14254,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,turn_limit_loss,0.0
14255,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,turns_over_par,12.0
14256,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,turn_ratio,0.625
14257,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,finish_speed,0.375
14258,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,achieved_goal_ratio,1.0
14259,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,achieved_goal_rating,100.0
14260,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,Main Score,100.0
14261,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,Aborted,0.0
14262,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,Success,1.0
14263,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,Lose,0.0
14264,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,plan_followed_ratio,0.0
14265,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,plan_average_viability_ratio,0.0
14266,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,bad_plan_follow_ratio,0.0
14267,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_8,bad_plan_dismiss_ratio,1.0
14268,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,Violated Request Count,0.0
14269,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,Parsed Request Count,20.0
14270,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,Request Count,20.0
14271,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,Request Success Ratio,1.0
14272,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,hallucination_count,1.0
14273,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,action_parsing_fail,0.0
14274,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,action_resolution_fail,1.0
14275,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,lark_exception,0.0
14276,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,malformed_command,0.0
14277,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,undefined_action_verb,0.0
14278,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,undefined_action,0.0
14279,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,undefined_repr_str,0.0
14280,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,manipulating_room,0.0
14281,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,undefined_argument_type,0.0
14282,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,taking_from_inventory,0.0
14283,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,other_room_argument,0.0
14284,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,domain_trait_type_mismatch,0.0
14285,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,domain_type_discrepancy,0.0
14286,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,world_state_discrepancy,0.0
14287,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,entity_not_accessible,0.0
14288,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,entity_state_mismatch,0.0
14289,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,entity_trait_mismatch,0.0
14290,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,entity_already_inventory,0.0
14291,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,going_to_current_room,0.0
14292,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,no_exit_to,1.0
14293,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,inventory_limit_exceeded,0.0
14294,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,successful_actions,19.0
14295,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,turn_limit_loss,0.0
14296,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,turns_over_par,
14297,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,turn_ratio,
14298,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,finish_speed,
14299,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,achieved_goal_ratio,0.6666666666666666
14300,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,achieved_goal_rating,66.66666666666666
14301,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,Main Score,0.0
14302,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,Aborted,0.0
14303,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,Success,0.0
14304,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,Lose,1.0
14305,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,plan_followed_ratio,0.0
14306,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,plan_average_viability_ratio,0.0
14307,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,bad_plan_follow_ratio,0.0
14308,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_11,bad_plan_dismiss_ratio,1.0
14309,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,Violated Request Count,0.0
14310,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,Parsed Request Count,50.0
14311,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,Request Count,50.0
14312,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,Request Success Ratio,1.0
14313,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,hallucination_count,0.0
14314,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,action_parsing_fail,0.0
14315,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,action_resolution_fail,1.0
14316,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,lark_exception,0.0
14317,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,malformed_command,0.0
14318,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,undefined_action_verb,0.0
14319,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,undefined_action,0.0
14320,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,undefined_repr_str,0.0
14321,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,manipulating_room,0.0
14322,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,undefined_argument_type,0.0
14323,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,taking_from_inventory,0.0
14324,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,other_room_argument,0.0
14325,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,domain_trait_type_mismatch,0.0
14326,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,domain_type_discrepancy,0.0
14327,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,world_state_discrepancy,0.0
14328,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,entity_not_accessible,0.0
14329,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,entity_state_mismatch,0.0
14330,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,entity_trait_mismatch,0.0
14331,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,entity_already_inventory,0.0
14332,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,going_to_current_room,0.0
14333,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,no_exit_to,1.0
14334,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,inventory_limit_exceeded,0.0
14335,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,successful_actions,49.0
14336,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,turn_limit_loss,1.0
14337,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,turns_over_par,
14338,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,turn_ratio,
14339,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,finish_speed,
14340,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,achieved_goal_ratio,0.6666666666666666
14341,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,achieved_goal_rating,66.66666666666666
14342,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,Main Score,0.0
14343,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,Aborted,1.0
14344,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,Success,0.0
14345,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,Lose,0.0
14346,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,plan_followed_ratio,0.0
14347,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,plan_average_viability_ratio,0.0
14348,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,bad_plan_follow_ratio,0.0
14349,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_14,bad_plan_dismiss_ratio,1.0
14350,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_2,Violated Request Count,0.0
14351,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_2,Parsed Request Count,50.0
14352,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_2,Request Count,50.0
14353,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_2,Request Success Ratio,1.0
14354,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_2,hallucination_count,0.0
14355,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_2,action_parsing_fail,0.0
14356,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_2,action_resolution_fail,8.0
14357,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_2,lark_exception,0.0
14358,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_2,malformed_command,0.0
14359,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_2,undefined_action_verb,0.0
14360,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_2,undefined_action,0.0
14361,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_2,undefined_repr_str,0.0
14362,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_2,manipulating_room,0.0
14363,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_2,undefined_argument_type,0.0
14364,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_2,taking_from_inventory,0.0
14365,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_2,other_room_argument,0.0
14366,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_2,domain_trait_type_mismatch,0.0
14367,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_2,domain_type_discrepancy,0.0
14368,adventuregame,deepseek-v3-t0.0--deepseek-v3-t0.0,3_home_deliver_three_basic_hard_invlimittwo,episode_2,world_state_discrepancy,0.0
